,filename,ratio,weight,seed,min
2421,N-p50-02,0.3,0.6,6,24945.0
2422,N-p50-01,0.3,0.6,7,24947.0
2423,N-p50-02,0.3,0.7,1,24948.0
2424,N-p50-01,0.3,0.6,4,24954.0
2425,N-t2d150.02,0.4,0.8,9,24954.0
2426,N-p50-02,0.4,0.6,9,24972.0
2427,N-p50-01,0.2,0.6,4,24974.0
2428,N-p50-02,0.5,0.7,5,25002.0
2429,N-p50-01,0.5,0.7,7,25015.0
2430,N-p50-02,0.4,0.8,0,25016.0
2431,N-p50-02,0.3,0.6,3,25072.0
2432,N-p50-02,0.3,0.6,9,25116.0
2433,N-p50-01,0.4,0.6,8,25124.0
2434,N-p50-02,0.5,0.8,9,25127.0
2435,N-p50-02,0.5,0.8,1,25162.0
2436,N-p50-02,0.5,0.8,6,25181.0
2437,N-p50-01,0.3,0.6,1,25198.0
2438,N-t2d150.01,0.3,0.7,4,25242.0
2439,N-p50-01,0.3,0.6,3,25255.0
2440,N-p50-02,0.2,0.6,0,25265.0
2441,N-p50-02,0.3,0.6,8,25274.0
2442,N-p50-01,0.5,0.8,4,25320.0
2443,N-p50-01,0.4,0.7,9,25324.0
2444,N-p50-01,0.4,0.6,0,25331.0
2445,N-p50-01,0.5,0.6,0,25351.0
2446,N-p50-01,0.5,0.8,5,25361.0
2447,N-p50-02,0.5,0.8,4,25369.0
2448,N-t2d150.01,0.3,0.7,6,25377.0
2449,N-t2d150.01,0.2,0.6,7,25444.0
2450,N-p50-02,0.4,0.6,7,25498.0
2451,N-p50-02,0.3,0.6,4,25504.0
2452,N-t2d150.01,0.3,0.7,8,25547.0
2453,N-p50-01,0.5,0.7,4,25547.0
2454,N-t2d150.01,0.5,0.9,6,25548.0
2455,N-t2d150.02,0.4,0.8,0,25584.0
2456,N-p50-01,0.3,0.6,5,25628.0
2457,N-p50-01,0.4,0.7,2,25631.0
2458,N-t2d150.01,0.3,0.7,0,25691.0
2459,N-p50-02,0.4,0.6,8,25695.0
2460,N-t2d150.01,0.2,0.6,2,25699.0
2461,N-p50-01,0.5,0.7,2,25752.0
2462,N-p50-02,0.3,0.6,5,25766.0
2463,N-p50-01,0.4,0.7,5,25780.0
2464,N-p50-02,0.4,0.7,6,25819.0
2465,N-p50-01,0.5,0.6,9,25854.0
2466,N-p50-02,0.4,0.6,3,25890.0
2467,N-p50-01,0.5,0.8,9,25898.0
2468,N-p50-02,0.3,0.6,1,25926.0
2469,N-p50-02,0.5,0.7,2,25941.0
2470,N-p50-02,0.5,0.7,9,25960.0
2471,N-p50-01,0.4,0.6,3,25973.0
2472,N-p50-02,0.5,0.7,1,25990.0
2473,N-p50-02,0.5,0.7,7,25998.0
2474,N-p50-01,0.4,0.6,9,26113.0
2475,N-p50-01,0.4,0.7,4,26134.0
2476,N-p50-01,0.4,0.6,5,26134.0
2477,N-p50-01,0.4,0.7,6,26141.0
2478,N-p50-01,0.5,0.7,5,26153.0
2479,N-p50-01,0.4,0.6,2,26183.0
2480,N-t2d150.02,0.3,0.7,5,26188.0
2481,N-t2d150.01,0.2,0.6,6,26232.0
2482,N-p50-02,0.4,0.6,2,26240.0
2483,N-t2d150.01,0.2,0.6,5,26245.0
2484,N-t2d150.01,0.3,0.7,1,26267.0
2485,N-p50-02,0.5,0.7,6,26316.0
2486,N-p50-01,0.4,0.6,4,26402.0
2487,N-p50-02,0.5,0.6,7,26434.0
2488,N-t2d150.02,0.3,0.7,0,26445.0
2489,N-p50-02,0.5,0.7,0,26480.0
2490,N-p50-02,0.4,0.7,1,26487.0
2491,N-t2d150.01,0.5,0.8,0,26523.0
2492,N-p50-01,0.5,0.6,3,26536.0
2493,N-p50-02,0.5,0.6,2,26544.0
2494,N-p50-02,0.4,0.6,1,26590.0
2495,N-t2d150.01,0.3,0.7,2,26597.0
2496,N-p50-01,0.4,0.6,1,26622.0
2497,N-t2d150.01,0.3,0.6,8,26628.0
2498,N-p50-01,0.5,0.6,6,26629.0
2499,N-p50-01,0.5,0.7,3,26641.0
2500,N-p50-02,0.4,0.7,4,26654.0
2501,N-t2d150.02,0.3,0.7,6,26657.0
2502,N-p50-02,0.4,0.6,0,26689.0
2503,N-p50-02,0.5,0.7,8,26698.0
2504,N-t2d150.02,0.3,0.6,0,26699.0
2505,N-p50-02,0.5,0.7,3,26717.0
2506,N-p50-01,0.5,0.7,6,26750.0
2507,N-p50-02,0.5,0.6,8,26778.0
2508,N-p50-01,0.4,0.6,6,26808.0
2509,N-p50-01,0.5,0.6,4,26818.0
2510,N-t2d150.02,0.4,0.6,7,26838.0
2511,N-p50-01,0.5,0.7,1,26838.0
2512,N-p50-02,0.5,0.7,4,26841.0
2513,N-p50-01,0.5,0.6,1,26853.0
2514,N-p50-02,0.5,0.6,5,26954.0
2515,N-t2d150.02,0.3,0.7,9,26956.0
2516,N-p50-01,0.5,0.7,8,27030.0
2517,N-p50-02,0.4,0.6,4,27078.0
2518,N-p50-01,0.5,0.7,9,27136.0
2519,N-p50-02,0.5,0.6,6,27169.0
2520,N-p50-02,0.4,0.6,6,27169.0
2521,N-t2d150.01,0.4,0.8,7,27259.0
2522,N-p50-02,0.5,0.6,9,27303.0
2523,N-p50-02,0.5,0.6,1,27335.0
2524,N-t2d150.02,0.5,0.7,7,27351.0
2525,N-p50-01,0.5,0.6,8,27361.0
2526,N-t2d150.01,0.3,0.6,2,27387.0
2527,N-t2d150.01,0.3,0.6,6,27435.0
2528,N-t2d150.02,0.3,0.6,3,27451.0
2529,N-p50-02,0.5,0.6,0,27557.0
2530,N-p50-01,0.5,0.6,7,27604.0
2531,N-t2d150.02,0.5,0.8,3,27643.0
2532,N-t2d150.02,0.3,0.6,2,27733.0
2533,N-t2d150.02,0.3,0.6,4,27743.0
2534,N-t2d150.02,0.5,0.8,5,27744.0
2535,N-t2d150.01,0.5,0.8,4,27770.0
2536,N-p50-01,0.5,0.6,5,27860.0
2537,N-p50-01,0.5,0.6,2,27974.0
2538,N-p50-02,0.5,0.6,3,28006.0
2539,N-t2d150.01,0.4,0.7,8,28066.0
2540,N-p50-02,0.5,0.6,4,28090.0
2541,N-t2d150.02,0.5,0.8,0,28190.0
2542,N-t2d150.02,0.4,0.6,3,28443.0
2543,N-t2d150.01,0.5,0.8,5,28822.0
2544,N-t2d150.01,0.3,0.6,5,28850.0
2545,N-t2d150.01,0.3,0.6,1,29064.0
2546,N-t2d150.01,0.4,0.7,6,29193.0
2547,N-t2d150.02,0.5,0.8,4,29326.0
2548,N-t2d150.02,0.3,0.6,8,29406.0
2549,N-t2d150.02,0.5,0.7,6,29470.0
2550,N-t2d150.01,0.4,0.7,5,29602.0
2551,N-t2d150.02,0.4,0.6,5,29754.0
2552,N-t2d150.02,0.5,0.7,2,29870.0
2553,N-t2d150.01,0.3,0.6,4,30111.0
2554,N-t2d150.02,0.4,0.6,1,30308.0
2555,N-t2d150.01,0.4,0.6,2,30336.0
2556,N-t2d150.02,0.5,0.7,8,30617.0
2557,N-t2d150.02,0.5,0.6,7,30652.0
2558,N-t2d150.01,0.4,0.6,0,30721.0
2559,N-t2d150.01,0.4,0.6,6,30738.0
2560,N-t2d150.02,0.4,0.6,6,30828.0
2561,N-t2d150.01,0.5,0.7,8,30909.0
2562,N-t2d150.01,0.5,0.7,0,30987.0
2563,N-t2d150.02,0.4,0.6,4,31022.0
2564,N-t2d150.02,0.4,0.6,0,31168.0
2565,N-t2d150.01,0.4,0.6,5,31255.0
2566,N-t2d150.01,0.4,0.6,7,31275.0
2567,N-t2d150.02,0.4,0.6,9,31547.0
2568,N-t2d150.01,0.5,0.7,2,31611.0
2569,N-t2d150.02,0.4,0.6,2,31676.0
2570,N-t2d150.01,0.5,0.7,6,31854.0
2571,N-t2d150.01,0.4,0.6,9,32067.0
2572,N-t2d150.01,0.4,0.6,3,32072.0
2573,N-t2d150.01,0.5,0.7,7,32131.0
2574,N-t2d150.02,0.5,0.7,9,32282.0
2575,N-t2d150.01,0.5,0.8,3,32539.0
2576,N-t2d150.02,0.5,0.6,8,32807.0
2577,N-t2d150.01,0.4,0.6,4,33034.0
2578,N-t2d150.01,0.4,0.6,1,33107.0
2579,N-t2d150.02,0.5,0.6,5,33449.0
2580,N-t2d150.01,0.5,0.6,2,33504.0
2581,N-t2d150.02,0.5,0.6,9,33562.0
2582,N-t2d150.01,0.5,0.6,7,33772.0
2583,N-t2d150.01,0.5,0.6,3,37363.0
2584,N-t1d100.01,0.1,0.8,1,72082.0
2585,N-t1d100.01,0.1,0.99,0,72791.0
2586,N-t1d100.01,0.1,0.99,9,73948.0
2587,N-t1d100.01,0.2,0.99,1,74317.0
2588,N-t1d100.01,0.2,0.9,9,74544.0
2589,N-t1d100.01,0.3,0.99,3,74787.0
2590,N-t1d100.01,0.1,0.9,0,74851.0
2591,N-t1d100.01,0.3,0.99,8,74881.0
2592,N-t1d100.01,0.1,0.99,4,75050.0
2593,N-t1d100.01,0.2,0.99,4,75137.0
2594,N-t1d100.01,0.4,0.99,6,75151.0
2595,N-t1d100.01,0.4,0.99,9,75207.0
2596,N-t1d100.01,0.2,0.99,3,75287.0
2597,N-t1d100.02,0.3,0.99,5,75290.0
2598,N-t1d100.01,0.1,0.8,9,75317.0
2599,N-t1d100.01,0.4,0.99,5,75333.0
2600,N-t1d100.01,0.1,0.99,8,75364.0
2601,N-t1d100.01,0.1,0.9,7,75404.0
2602,N-t1d100.01,0.3,0.99,0,75416.0
2603,N-t1d100.02,0.3,0.99,7,75420.0
2604,N-t1d100.01,0.2,0.9,0,75445.0
2605,N-t1d100.02,0.1,0.99,2,75481.0
2606,N-t1d100.02,0.2,0.99,3,75484.0
2607,N-t1d100.01,0.5,0.99,0,75512.0
2608,N-t1d100.01,0.1,0.9,2,75534.0
2609,N-t1d100.01,0.1,0.9,3,75553.0
2610,N-t1d100.01,0.2,0.8,7,75576.0
2611,N-t1d100.01,0.4,0.99,0,75592.0
2612,N-t1d100.01,0.1,0.8,7,75607.0
2613,N-t1d100.01,0.1,0.9,6,75628.0
